Rpl7	Rpl6
Rpl7	Rpl29
Rpl7	Rpl18a
Rpl7	Rpl4
Rpsa	Rps2
Rpsa	Rps17
Rpsa	Rps27
Rpsa	Rps27l
Rpsa	Rps21
Calr	Calr
H2-Q7	Rpl19
Il1rl1	Il1rl1
Il1rl1	Il1rap
Il1rl1	Il33
Epor	Pik3r1
Epor	Jak2
Rplp0	Rpl12
Rplp0	Eef2
Rplp0	Uba52
Ets2	Crebbp
Glul	Dlg4
Cdh2	Cdh2
Cdh2	Ctnnd1
Cdh2	Ctnnb1
Insr	Insr
Insr	Cav1
Ntrk2	Sort1
Il9	Il9r
Rel	Nfkb1
Rel	Il12a
Rel	Il12b
Rel	Nfkbib
Rel	Il23a
Rel	Nfkbia
Irf1	Myd88
Irf1	Irf8
Irf1	Il12a
Irf1	Rela
Cd44	Rdx
Cd79b	Cd79b
Nme1	Nme1
B4galt1	Lalba
Spn	Rdx
Tcf3	Tcf3
Tcf3	Id1
Tcf3	Tal1
Tcf3	Twist1
Tcf3	Id2
Tcf3	Ascl1
Tcf3	Neurod1
Tcf3	Hand2
Tcf3	Trim27
Tcf3	Ascl3
H1-2	Cdk2
Rag1	Rag1
Rag1	Rag2
Lgals1	Lgals1
Prkce	Vim
Prkce	Gja1
Prkce	Ywhab
Prkce	Ldb3
Fgfr1	Frs2
Lgals3	Lgals3
Il2rb	Il2rg
Cnp	Cnp
Cnp	Dlg4
Kcna1	Dlg4
Kcna3	Dlg4
Sptan1	Kifap3
Sptan1	Shank3
Ctsa	Ctsa
Ctsa	Glb1
Gapdh	Gapdh
Gapdh	Siah1a
Il7r	Il2rg
Il7r	Crlf2
Il7r	Tslp
Atf2	Mapk14
Lamp2	Lamp2
Ap2a2	Ap2a2
Ap2a2	Eps15
Ap2a2	Ap2s1
Ap2a2	Ap2m1
Ap2a2	Ap2b1
Ap2a2	Itsn1
Spi1	Gata1
Spi1	Irf8
Spi1	Gata3
Spi1	Id2
Spi1	Crebbp
Spi1	Cebpa
Spi1	Cdkn2b
Spi1	Irf4
Cxcl10	Cxcl10
Cox7c	Cox7a2
Cox7c	Cox8b
Cox7c	Uqcrh
Cox7c	Cox7a2l
Cox7c	Uqcrq
Cox7c	Uqcrb
Gata1	Tal1
Gata1	Brd3
Ptpra	Ptpra
Ptpra	Fyn
Ptpra	Grb2
Cd48	Cd244
H2-Eb1	H2-Eb1
Bsg	Slc16a1
Rps6ka3	Mapk1
Cfl1	Dlg4
Gnao1	Rgs16
Gnao1	Dlg4
Il10	Il10
Il10	Irf4
Ar	Ncoa2
Fasn	Fasn
Tnnc1	Tnni3
Tnnc1	Tnnt2
Lama1	Lama1
Lama1	Dag1
Gstp1	Gstp1
F2	F2
Rpl13a	Rpl3
Rpl13a	Rpl6
Rpl13a	Rpl9
Rpl13a	Rpl18a
Rpl13a	Rpl14
Cox5b	Cox4i1
Cox5b	Cox7a2
Cox5b	Cox7a2l
Cox5b	Uqcrq
Cox5b	Uqcrfs1
Cox5b	Uqcrc1
Cox4i1	Cox8b
Cox4i1	Cox7b
Cox4i1	Cox6c
Esr1	Ncoa2
Esr1	Pou4f2
Id1	Id1
Zp2	Zp2
Pou5f1	Pou5f1
Pou5f1	Sox2
Pou5f1	Wdr5
Pou5f1	Nr0b1
Pou5f1	Chd4
Pou5f1	Nanog
Pou5f1	Sall4
Tnfrsf9	Tnfrsf9
Tnfrsf9	Tnfsf9
Kitlg	Kitlg
Mag	Mag
Mag	Rtn4r
Klra1	Klra1
Gnaq	Gnaq
Abcb1a	Abcb1a
Rag2	Rag2
Rag2	H3c2
Fgfr2	Fgfr2
Ache	Ache
Tal1	Tal1
Tal1	Lmo2
Tal1	Lyl1
Tal1	Ldb1
Tal1	Erg
Fech	Abcb7
Hnf1a	Hnf1a
Myd88	Myd88
Myd88	Irf5
Myd88	Traf6
Myd88	Irf7
Myd88	Traf3
Myd88	Irak1
Myd88	Irak2
Myd88	Irak4
Myd88	Tirap
Myd88	Tlr4
Myd88	Tlr2
Rarb	Rarb
Rarb	Rxra
Rarb	Ing4
Rarb	Med1
Cbl	Cbl
Cbl	Grb2
Cbl	Cd2ap
Gabrg2	Gabra3
Gabrg2	Gabra1
Gabrg2	Gabrb2
Gabrg2	Gabarapl1
Wnt5a	Ror2
Ap1g1	Ap1g1
Ap1g1	Ap1m1
Ap1g1	Ap1s1
Eif3a	Eif3b
Furin	Furin
Cbx3	Trim28
Ppara	Rxra
Ppara	Sirt1
Gja1	Tjp1
Ca5a	Ca5a
Irf8	Bcl6
Irf8	Il12b
Irf8	Zbtb17
Irf8	Tlr4
Irf8	Aicda
Gata3	Gata3
Gata3	Tbx21
Glb1	Glb1
Pcgf2	Phc1
Pcgf2	Rnf2
Pcgf2	Phc2
Pcgf2	Cbx8
Mdm2	Mdm2
Mdm2	Rpl5
Mdm2	Ccng1
Mdm2	Uba52
Mdm2	Trp53
Mdm2	Cdkn2a
Mdm2	Rpl11
Hoxd12	Meis1
Gria1	Gria1
Gria1	Gria2
Gria1	Dlg4
Gria1	Cacng8
Gria2	Gria2
Gria2	Dlg4
Gria2	Cacng8
Gria2	Grip1
Irf2	Irf2
Htr3a	Htr3a
Htr3a	Htr3a
Gsta4	Gsta4
Aldh1a1	Aldh1a1
Tec	Dok1
Pax3	Lef1
Tnfrsf1a	Traf2
Tnfrsf1a	Mapk1
Tnfrsf1a	Tradd
Tnfrsf1a	Chuk
Tnfrsf1a	Ripk1
Tnfrsf1a	Map3k7
Mcm3	Mcm5
Mcm3	Mcm2
Mcm3	Mcm7
Ndn	Hif1a
Ndn	E2f1
Ccnd1	Cdk4
Ccnd1	Cdkn1a
Ccnd1	Cdkn1b
Ccnd1	Cdk2
Ccnd1	Rela
Ccnd1	Cdk6
Rps2	Rps15a
Rps2	Rps3
Rps2	Rps9
Rps2	Rps21
Rps2	Serbp1
Fas	Fas
Fas	Ube2i
Fas	Fadd
Nfkb1	Nfkb1
Nfkb1	Il12b
Nfkb1	Rela
Nfkb1	Relb
Nfkb1	Nfkbiz
Nfkb1	Rela
Nfkb1	Rela
Lmo2	Ldb1
Lyn	Lyn
Lyn	Cd22
Lyn	Jak2
Lyn	Gab2
Bmi1	Phc1
Bmi1	Rnf2
Bmi1	Phc2
Tln1	Tln1
Tln1	Apbb1ip
Rdx	Rdx
Rdx	Icam2
Rdx	Mme
Rdx	Selplg
Gabra3	Gabrb2
Ctnna1	Ctnna1
Ctnna1	Ctnnb1
Ctnna1	Vcl
Klkb1	Klkb1
Ptma	Keap1
Cftr	Cftr
U2af2	U2af2
U2af2	Rbm39
Pik3r1	Cd28
Pik3r1	Irs1
Pik3r1	Btk
Pik3r1	Pik3ca
Pik3r1	Irs2
Pik3r1	Tek
Pik3r1	Grb2
Pik3r1	Pik3cb
Pik3r1	Tlr2
Pik3r1	Gab1
Csf2rb2	Csf2rb2
Csf2rb	Jak2
Acvr2a	Synj2bp
Acvr2a	Magi2
Tgfb2	Tgfb2
Wnt3a	Fzd8
Cd40	Traf2
Cd40	Traf6
Cd40	Traf3
Ets1	Ets1
Gna12	Gna12
Gna13	Gna13
Rpl3	Rps6
Rpl3	Rpl23
Rpl3	Rpl24
Lef1	Ctnnb1
Lef1	Pias4
Klrb1a	Klrb1a
Vav1	Vav1
Vav1	Lcp2
Braf	Map2k1
Braf	Map2k2
Braf	Raf1
Cebpb	Cebpa
Cebpb	Dapk1
Cebpb	Retn
Cebpb	Rps6ka2
Psmb8	Psmb3
Psmb8	Psmb2
Psmb8	Psma7
Psmb8	Psma5
Psmb9	Psmb9
Psmb9	Psmb4
Psmb9	Psma6
H2-DMa	H2-DMb2
Col2a1	Col2a1
Max	Max
Max	Mxd1
Max	Mxi1
Max	Mxd3
Max	Rnf2
Adss1	Adss1
Camk2b	Shank3
Camk2b	Dlg4
Nckap1	Shank3
Nckap1	Wasf1
Rxra	Rxra
Rxra	Trim24
Rxra	Med1
Rxrg	Crebbp
Kif5c	Kif5c
Kif3a	Kifap3
Kif3a	Kif3b
Kif3a	Cep290
Prkcd	Prkcd
Pabpc1	Ago2
Ptpn6	Cd22
Ptpn6	Lilrb4a
Ptpn22	Csk
Ftl1	Ftl1
Casp1	Pycard
Nos2	Nos2
Nos2	Rela
Lalba	Lalba
Agtr1a	Agtrap
Tead1	Yap1
Msr1	Msr1
Ccnd2	Cdk4
Ccnd3	Cdk4
Ccnd3	Cdk6
Ccnd3	Fbxl2
Cdk4	Cdkn1b
Cdk4	Cebpa
Cdk4	Cdkn2c
Cdk4	Cdkn2d
Cdk4	Cdkn2a
Ppic	Ppic
Ahr	Ahr
Ahr	Arnt
Ccl5	Ccl5
Ccl5	Rela
Cd28	Grb2
Rbpj	Rbpj
Rbpj	Notch1
Hoxa11	Meis1
Gsx2	Gsx2
Prkar2b	Prkar2b
Prkar2b	Dlg4
Akt1	Lmna
Akt1	Gsk3a
Akt1	Arrb2
Akt1	Mtor
Akt1	Gsk3b
Ceacam1	Ceacam1
Map2k1	Mapk1
Map2k1	Ksr1
Map2k1	Raf1
Nectin2	Nectin2
Cst8	Cst8
Nr5a1	Ctnnb1
Nr5a1	Sox9
Nr5a1	Nr0b2
Mmp13	Mmp13
Ptk2	Ptk2
Ptk2	Dcc
Ptk2	Grb2
Ptk2	Bcar1
Ptk2	Efs
Ptk2	Mef2c
Ptk2	Pxn
Mif	Mif
Il2rg	Il9r
Ephx2	Ephx2
Usp4	Usp4
Ptpn11	Ptpn11
Ptpn11	Irs1
Ptpn11	Lilrb3
Ptpn11	Grb2
Ptpn11	Jak2
Rab5c	Rab5c
Cd22	Grb2
Ppard	Bcl6
Grin2a	Grin1
Grin2a	Dlg4
Grin1	Psen1
Grin1	Grin2b
Grin1	Dlg4
Grin1	Dlgap1
Plaur	Plaur
Fah	Fah
Ret	Dok1
Kcnj2	Kcnj2
Irs1	Jak1
Irs1	Ctnnb1
Irs1	Cblb
Irs1	Jak2
Irs1	Mapk8
Irs1	Ywhab
Irs1	Mtor
Ap1m1	Ap1m1
Ap1m1	Ap1s1
Prdx1	Dlg4
Cd81	Cd81
Gpm6a	Dlg4
Gpm6b	Shank3
Ptpn12	Pstpip1
Ptpn12	Shc1
Flt4	Kdr
Kdr	Vegfd
Kdr	Vegfa
Fmr1	Pura
Fmr1	Fxr1
Fmr1	Fxr2
Ldlr	Dab1
Flt1	Nrp1
Rpl12	Eef2
Rpl18	Rpl28
Rpl18	Rpl29
Rpl18	Rpl13
Rpl18	Rpl4
Btk	Btk
Egfbp2	Egfbp2
Pparg	Sirt1
Fbln2	Hspg2
Dnm1	Dnm1
Dnm1	Lrrk2
Dnm2	Amph
Grik2	Dlg4
Traf1	Traf2
Traf2	Tnfrsf4
Traf2	Ube2n
Traf2	Tank
Traf2	Tnfaip3
Traf2	Map3k7
Tjp1	Ocln
Fyn	Khdrbs1
Fyn	Slamf1
Cdkn1a	Cdk2
Cap1	Cap1
Thpo	Mpl
Vps26a	Vps35
Vhl	Epas1
Vhl	Hif1a
Rpl28	Rpl6
Rpl28	Rpl32
Rpl28	Rpl4
Id3	Tcf4
Lep	Lepr
Cetn1	Cetn1
Csk	Csk
Csk	Cav1
Csk	Pag1
Tnfsf9	Tnfsf9
Elk1	Mapk1
Foxk1	Sin3b
Septin2	Septin2
Septin2	Dlg4
Stat1	Isg15
Stat3	Stat3
Stat3	Ndufa13
Stat4	Stat4
Stat5a	Stat5a
Stat5a	Jak2
Stat5b	Jak2
Eps15	Eps15
Nkx2-5	Tbx5
Nkx2-5	Gata4
Lifr	Lifr
Oprm1	Wls
Slc1a2	Dlg4
Cox6a2	Cox6b1
Cox6a2	Uqcr10
Cox6a2	Ndufa10
Cox6a2	Uqcr11
Cox6a2	Ndufb7
Cox6a2	Uqcrfs1
H1-1	Ccna2
H1-1	Cdk2
Il12a	Il12b
Il12a	Il12rb2
Il12b	Il12b
Il12b	Rela
Il12b	Il12rb1
Nr5a2	Nr5a2
Nr5a2	Nr0b1
Crebbp	Crebbp
Crebbp	Creb1
Crebbp	Ctnnb1
Crebbp	Rela
Crebbp	Trp53
Crebbp	Bmal1
Man1a1	Man1a1
Rangap1	Rangap1
Rangap1	Ube2i
Syt1	Syt1
Syt1	Dlg4
Cdkn1b	Ccna2
Cdkn1b	Cdk2
Cdkn1b	Tsc2
Cdkn1b	Ccne1
Nsf	Lrrk2
Nsf	Dlg4
Rab11b	Kcnma1
Ina	Dlg4
Nf2	Nf2
Brcc3	Brcc3
Brcc3	Abraxas1
Brcc3	Babam2
Nedd4	Grb10
Nedd4	Scnn1a
Nedd4	Ndfip1
Nedd4	Scnn1b
Nedd4	Scnn1g
Yap1	Tead4
Yap1	Lats2
Rph3a	Rab8a
Rph3a	Rab3a
Rph3a	Rab27a
Pla2g4a	Cav1
Capza1	Capzb
Capza2	Dlg4
Map2k4	Map3k1
Mapk14	Mapk14
Mapk14	Mapkapk2
Mapk14	Tab1
Rpl6	Rpl29
Rpl6	Rpl32
Rpl6	Rpl14
Rpl6	Rpl4
Rpl29	Rpl5
Crat	Crat
Crkl	Dab1
Rpl5	Rpl10l
Rpl5	Rpl10
Rpl5	Rpl11
Rpl13	Rpl36
Rpl13	Rpl35
Rpl13	Rpl15
Rpl13	Rpl4
Rpl36	Rpl15
Syk	Clec7a
Sat1	Sat1
Glrb	Gphn
Vdr	Smad3
Il15	Il15
Il15	Il15ra
Lepr	Lepr
Sox2	Hdac2
Sox2	Sin3a
Sox2	Chd4
Sox2	Xpo4
Ppp3cb	Shank3
Ppp3cb	Dlg4
Kcnj6	Kcnj6
Brca1	Palb2
Cox7a2	Uqcr10
Cox7a2	Ndufb9
Cox7a2	Ndufb3
Cox8b	Uqcrb
Tnni3	Tnnt2
Cit	Dlg4
Cdk5	Cdk5r1
Cdk5	Dab1
Psma2	Psmb7
Psma2	Psma6
Psma2	Psma4
Psma2	Psmb3
Psma2	Psma1
Psma2	Psma7
Psma2	Psma5
Psen1	Psenen
Sult1e1	Sult1e1
Hsd11b1	Hsd11b1
Ahcy	Ahcy
Gdi1	Dlg4
Sftpb	Sftpb
Shmt1	Shmt1
Acadvl	Acadvl
Pa2g4	Rpl26
Pa2g4	Rpl23a
Pa2g4	Rpl19
Pa2g4	Rpl35
Defa14	Defa14
Dvl1	Dvl1
Dvl1	Dact1
Rab7a	Osbpl1a
Rpl9	Eef2
Rpl9	Rpl18a
Rpl9	Uba52
Rpl9	Rpl14
Rorc	Rorc
Rorc	Foxp3
Cav3	Cacna1c
Myl2	Myl2
Myl2	Myh7
Ccna2	Cdk2
Ccng1	Cdkn2a
Kcnj4	Dlg4
Kpna2	Kpna2
Kpna2	Tnrc6a
Kpna2	Ncbp1
Kpna2	Nup50
Kpna2	Ddx21
Jak1	Jak1
Jak1	Ifnlr1
Ndufs6	Ndufa12
Ndufs6	Ndufs8
Ndufs6	Ndufs1
Ndufs6	Ndufs2
Ndufs6	Ndufs4
Ndufs6	Ndufv2
Ndufs6	Ndufa9
Stat6	Stat6
Efnb2	Ephb2
Hmga2	Chaf1a
Pdx1	Pcif1
Pdx1	Spop
Nudt1	Nudt1
Cebpa	Cebpa
Arnt	Arnt
Arnt	Npas1
Arnt	Epas1
Arnt	Hif3a
Arnt	Sim1
Arnt	Sim2
Arnt	Hif1a
Arnt	Npas4
Arnt	Npas3
Idh2	Idh2
Stom	Stom
Rad23b	Ngly1
Ephb2	Ephb2
Psmc4	Psmc4
Psmc4	Psmd10
Galc	Galc
Galc	Psap
Mafb	Mafb
Acod1	Acod1
Slc12a2	Stk39
Ctsk	Ctsk
Adk	Adk
Cdh5	Pard3
Cdh11	Cdh11
Cidec	Cidec
Tcl1a	Tcl1a
Cda	Cda
Cox6b1	Ndufc1
Cox7b	Cox6c
Cd38	Cd38
Ctbp2	Zeb1
S100a1	S100a1
Mrps21	Mrps6
Mrps21	Rbfa
Mrps21	Mrps18c
Mrps21	Mrps2
Mrps21	Chchd1
Mrps21	Mrps28
Mrps21	Mrps9
Mrps21	Mrps11
Mrps6	Rbfa
Mrps6	Mrps26
Mrps6	Mrps18c
Mrps6	Mrps23
Mrps6	Mrps2
Mrps6	Chchd1
Mrps6	Mrps28
Mrps6	Mrps15
Eef2	Rps23
Eef2	Rpl23
Eef2	Rps24
Eef2	Fau
Eef2	Serbp1
Rnf216	Ube2l3
Tlr7	Unc93b1
Tpm1	Tpm1
Tpm1	Actc1
Tpm1	Acta1
Tpm1	Myh4
Ripk2	Nod2
L3mbtl2	Rnf2
Anks1a	Dlg4
Il1rapl1	Il1rapl1
Il1rapl1	Ptprd
Kdm2a	Kdm2a
Kdm2a	H3c2
Arpc4	Actr2
Arpc4	Acta1
Arpc4	Dlg4
Arpc4	Actr3
Arpc4	Arpc5
Arpc4	Arpc2
Arpc4	Arpc1b
Ruvbl1	Dmap1
Ruvbl1	Ruvbl2
Plp1	Dlg4
Ppfia3	Ptprd
Pdxp	Pdxp
Ube2g2	Ube2g2
Ube2g2	Rbx1
Nploc4	Vcp
Actb	Pfn1
Actb	Lrrk2
Actb	Trpm7
Actb	Pfn2
Eif4a1	Eif4g1
Rps20	Rps29
Rps20	Rps3
Snap25	Dnajc5
Snap25	Vamp2
Snap25	Syp
Ube2d1	Rbx1
Ube2n	Traf6
Ube2n	Ube2v1
Ube2n	Ube2v2
Siah1a	Siah1a
Actr2	Acta1
Actr2	Actr3
Actr2	Arpc3
Actr2	Arpc1b
Arf3	Dlg4
Rpl26	Rpl39
Rpl26	Rpl39l
Rpl26	Rpl4
Rab6b	Rab6b
Rpl27	Rpl30
Rpl27	Rpl34
Isl1	Ldb1
Rpl37a	Rpl30
Rpl37a	Rpl8
Rpl37a	Rps3a
Rpl37a	Rpl34
Rnd3	Rnd3
Copz1	Copg1
Sumo2	Tdp2
Wdr5	Wdr5
Wdr5	H3c1
Wdr5	Rbbp5
Wdr5	Ash2l
Lmo4	Lmo4
Hnrnpk	Hnrnpu
Ywhag	Shank3
Ywhag	Dlg4
Ywhag	Ndel1
Rps7	Rps15a
Rps7	Rps13
Rps7	Rpl19
Rps7	Rps27
Rps7	Rps27l
Ppp1ca	Ppp1ca
Ppp1ca	Ppp1r9b
Rps8	Rps11
Rps15a	Rps23
Rps15a	Rps11
Rps15a	Rps13
Rps15a	Rps9
Rps15a	Rps27
Rps15a	Rps27l
Rps15a	Rps21
Ywhae	Dlg4
Ywhae	Usp8
Ywhae	Hdac7
Rps14	Rps26
Rps14	Rps28
Rps14	Rps3a
Rps14	Rps5
Rps23	Rps11
Rps23	Fau
Rps18	Rps15
Rps18	Rps25
Rps18	Rpl11
Rps18	Rps19
Rps29	Rps15
Rps29	Rps3
Rps29	Rps10
Rps11	Rps13
Rps11	Rps4x
Rps11	Rpl19
Rps13	Rpl30
Rps13	Rpl19
Rps13	Rps27
Rps13	Rps27l
Snrpe	Snrpg
Snrpd1	Snrpd2
Kcnab2	Kcna2
Kcnab2	Dlg4
Esrrg	Esrrg
Dynlrb1	Dynlrb1
Crybb2	Crybb2
Rps4x	Rps6
Rps4x	Rps24
Rps4x	Rps9
Rpl18a	Rpl10l
Rpl18a	Rpl10
Rpl18a	Rpl14
Ap2s1	Ap2m1
Ap2s1	Ap2b1
Rpl23a	Rpl39
Rpl23a	Rpl8
Rpl23a	Rpl35
Rpl23a	Rpl39l
Rps6	Rps24
Rps6	Rpl24
H4c1	H3c1
H4c1	H3-3a
H4c1	Kmt5c
H4c1	H2bc4
H4c1	Brdt
H4c1	H2bu2
H4c1	Orc1
Gabra1	Gabrb2
Rpl23	Rpl24
Rps15	Rpl11
Rps24	Rps9
Rps25	Rps5
Rps26	Rps28
Rps26	Rps17
Rps26	Rps3a
Rps28	Rps5
Fau	Rps3
Fau	Rps9
Fau	Serbp1
Elob	Eloc
Gnb1	Gng2
Gnb1	Trpm1
Gnb1	Shank3
Gnb1	Dlg4
Rpl30	Rpl34
Rpl39	Rpl34
Rpl39	Rpl37
Rps3	Rps17
Rps3	Rps10
Rps3	Rack1
Rps3	Serbp1
Rpl32	Rpl4
Rpl8	Rps3a
Rpl8	Rpl15
Rpl8	Rpl34
Crabp1	Crabp1
Rps27a	Rps27a
Rps27a	Rps12
Rps27a	Tab2
Uba52	Uba52
Uba52	Traf6
Uba52	Notch1
Uba52	Traf3
Uba52	Sqstm1
Uba52	Prkn
Rac1	Dlg4
Pafah1b1	Pafah1b1
Pafah1b1	Ndel1
Rab3a	Rims2
Hspa8	Kcnma1
Hspa8	Mef2d
Hspa8	Bag2
Tpt1	Tpt1
Vamp2	Syp
Eif4e	Eif4e
Eif4e	Eif4ebp2
Eif4e	Eif4ebp1
Eif4e	Eif4g1
Mapk1	Ksr1
Mapk1	Dlg4
Mapk1	Ptprr
Mapk1	Sqstm1
Mapk1	Pxn
Ppp1cc	Ppp1cc
Ywhaz	Ywhaz
Ywhaz	Shank3
Ywhaz	Ksr1
Ywhaz	Ndel1
Ywhaz	Mlf1
Ywhaz	Adam22
Gabrb2	Gabrb2
Kcna2	Dlg4
Kcnab1	Dlg4
Sumo1	Ube2i
Sumo1	Nr2c1
Rps17	Rack1
Rps17	Rps3a
Rps12	Rps10
Rps12	Serbp1
Rps10	Serbp1
Ppp3ca	Shank3
Ppp3ca	Dlg4
Ppp3ca	Ppp3r1
Ppp3ca	Myoz2
Ppp2ca	Igbp1
Ppp2ca	Ppp2r1a
Rpl22	Rpl19
Actc1	Actc1
Ube2l3	Rbck1
Ube2l3	Prkn
Ube2l3	Arih2
Acta1	Acta1
Acta1	Myh4
Acta1	Actr3
Acta1	Arpc2
Acta1	Arpc1b
Tuba4a	Tuba4a
Tuba4a	Tubb2a
Tuba1a	Tuba1a
Tuba1a	Tubb4b
Tuba1a	Tekt4
Tuba1a	Spag8
Tuba1a	Cfap107
Tuba1a	Pierce1
Tuba1a	Cfap52
Tuba1a	Hsph1
Tuba1a	Mns1
Tuba1a	Cfap126
Tuba1a	Cfap161
Tuba1a	Enkur
Tuba1a	Tubb2a
Tuba1a	Spaca9
Tuba1a	Cfap20
Tuba1a	Vash2
Tuba1a	Efhb
Tuba1a	Cfap95
Tuba1a	Cfap53
Tuba1a	Efhc2
Tuba1a	Tektl1
Tuba1a	Ribc2
Tuba1a	Cfap141
Tuba1a	Efhc1
Tuba1a	Cfap45
Tuba1a	Cfap276
Tuba1a	Pacrg
Tuba1a	Nme7
Tuba1a	Hdac6
Tuba1a	PIERCE2
Tubb4b	Tubb4b
Tubb4b	Saxo4
Tubb4b	Tekt4
Tubb4b	Spag8
Tubb4b	Cfap107
Tubb4b	Pierce1
Tubb4b	Cfap52
Tubb4b	Mns1
Tubb4b	Spmip8
Tubb4b	Efcab6
Tubb4b	Cfap126
Tubb4b	Cfap161
Tubb4b	Enkur
Tubb4b	Spaca9
Tubb4b	Cfap20
Tubb4b	Spmip11
Tubb4b	Efhb
Tubb4b	Cimap1a
Tubb4b	Tssk6
Tubb4b	Cfap95
Tubb4b	Spmip5
Tubb4b	Ribc1
Tubb4b	Cfap68
Tubb4b	Cfap53
Tubb4b	Efhc2
Tubb4b	Cimip2a
Tubb4b	Tektl1
Tubb4b	Ribc2
Tubb4b	Cfap141
Tubb4b	Spmip10
Tubb4b	Efhc1
Tubb4b	Cfap45
Tubb4b	Cfap276
Tubb4b	Spmip9
Tubb4b	Pacrg
Tubb4b	Cfap90
Tubb4b	Cimip2c
Tubb4b	Nme7
Tubb4b	PIERCE2
Tuba1c	Tuba1c
Tuba1c	Tubb2a
H3c1	H3c1
H3c1	Cbx1
H3c1	Brdt
H3c1	H2bu2
H3c1	Abcb9
H3c1	Carm1
Ywhah	Ywhah
Ywhah	Numb
Smpdl3a	Smpdl3a
Kpnb1	Kpnb1
Dlg3	Dlg4
Kifap3	Kif3b
Traf5	Traf5
Traf5	Srsf1
Traf5	Traf3ip2
Clec4f	Clec4f
Psmb7	Psmb4
Psmb7	Psmb6
Psmb7	Psma6
Psmb7	Psmb3
Traf6	Traf6
Traf6	Irf7
Traf6	Nlrx1
Traf6	Trafd1
Traf6	Tnfaip3
Traf6	Map3k3
Traf6	Map3k7
Traf6	Irak1
Traf6	Sqstm1
Traf6	Cyld
Traf6	Ticam1
Traf6	Traf3ip2
Traf6	Rnf11
Traf6	Ecsit
Plxna1	Plxna1
Plxna2	Plxna2
Plxna2	Nrp1
Hoxd13	Meis1
Map4k1	Blnk
Itpr3	Itpr3
Sema3e	Plxnd1
Sycp3	Sycp3
Hdac2	Sin3a
Hdac2	Kdm1a
Hdac2	Mta2
Ctps2	Ctps2
Rock2	Raf1
Smad1	Smad4
Smad1	Map3k7
Smad1	Zeb2
Casp4	Casp4
Casp4	Gsdmd
Tank	Tank
Tank	Irf3
Tank	Traf3
Tank	Tbk1
Ufd1	Vcp
Ncoa1	Ncoa1
Elavl1	Fxr1
Elavl1	Ago2
F7	Pofut1
Evl	Evl
Irf7	Irf7
Nherf1	Slc34a1
Bid	Bcl2a1
Neurog2	Ascl1
Stx4	Stxbp3
Stx4	Stxbp3
Vasp	Pfn2
Irf3	Irf3
Irf3	Zbp1
H2bc1	H2bc1
H2bc1	H2ac1
Ctps1	Ctps1
Cct3	Cct3
Tnik	Ctnnb1
Tnik	Agap2
Rpl36a	Rpl11
Rpl36a	Rpl15
Cbx1	Cbx1
Cbx1	Trim28
Cbx1	Trim24
Cbx1	Chaf1a
Arf1	Arf1
Erh	Erh
Ap2m1	Ap2m1
Ap2m1	Tgoln2
Ap2m1	Necap2
Ap2m1	Ap2b1
Rpl19	Rpl34
H3-3a	H3-3a
H3-3a	Hira
H3-3a	Cbx5
Mcl1	Bmf
Mcl1	Bbc3
Mcl1	Pmaip1
Cdh8	Cdh8
Bach1	Bach1
Bach1	Mafk
Dab1	Dab1
Dab1	Vldlr
Dab1	Aplp1
Dab1	Lrp8
Cdh6	Cdh6
Khk	Khk
Kif20a	Kif20a
Nrp1	Plxna4
Nrp1	Gipc1
S100a13	S100a13
Etv6	Etv6
Bpifa1	Bpifa1
Psme1	Psme1
Psme1	Psme2
Psme2	Psme2
Cdk2	Ccna1
Cdk2	Ccne1
Il12rb2	Il12rb1
Frzb	Frzb
Crmp1	Crmp1
Kcnk2	Kcnk2
Smad5	Smad5
Smad5	Map3k7
Smad5	Zeb2
Myl11	Myl11
Myl11	Myh4
Dok1	Dok1
Dok1	Nck1
Dok1	Inpp5d
Smad4	Smad4
Smad4	Smad2
Smad4	Smad3
Tarbp2	Dicer1
Myo7a	Myo7a
Epas1	Bmal1
Smarcc1	Smarca4
Smarcc1	Smarcd1
Smarcc1	Wwp2
Eya1	Six1
Eya1	Six2
Cry1	Cry1
Cry1	Fbxl21
Cry1	Fbxl3
Cry1	Timeless
Cry1	Bmal1
Cry1	Bmal1
Cxadr	Jaml
Sirpa	Sirpa
Neo1	Neo1
Ang3	Ang3
Jdp2	Jdp2
Brca2	Rad51
Dab2	Dab2
Shc1	Grb2
Shc1	Sos1
Shc1	Tgfbr1
Shc1	Inpp5d
Shc1	Gab1
Shc1	Tgfbr1
Psmb4	Psmb6
Psmb4	Psma1
Uqcrh	Cox7a2l
Uqcrh	Uqcrq
Uqcrh	Uqcrfs1
Uqcrh	Cyc1
Gabpb1	Gabpa
Il6st	Il6st
Il6st	Jak2
Cd80	Cd274
Col8a1	Col8a1
Grin2b	Dlg4
Grin2b	Dapk1
Grin2c	Dlg4
Creb1	Creb1
Egfr	Grb2
Notch1	Notch1
Notch1	Itch
Notch1	Pofut1
Vcp	Vcp
Vcp	Nsfl1c
Vcp	Ngly1
Uba1	Uba1
Uba1	Shank3
Uba1	Dlg4
Ascl1	Trim27
Prkcq	Cish
Pdcd1	Pdcd1
Pdcd1	Cd274
Pdcd1	Pdcd1lg2
Ctnnb1	Ctnnb1
Ctnnb1	Pecam1
Ctnnb1	Tcf4
