2824	133
2824	41
2824	2589
326	326
1417	1980
493	493
493	640
493	2982
670	343
670	3528
2171	1190
2171	1841
2171	2334
801	108
485	813
216	216
216	1910
216	3457
215	215
215	619
1806	2058
3373	3396
2473	2205
2473	2756
2473	2118
2473	1926
2473	2541
2473	290
3145	870
3145	2935
3145	2756
3145	3004
160	753
1061	1061
3158	3158
3406	3156
2185	753
2920	2920
2920	1677
2920	63
2920	2137
2920	2567
2920	1909
2920	1153
2920	491
2920	563
2920	386
1901	2861
1051	1051
1051	2547
2093	2093
713	240
713	2198
713	426
713	2241
770	798
1456	1456
1104	2226
2545	2545
2545	813
1779	813
3063	813
3370	596
3370	3025
3204	3204
3204	3506
3271	3271
3271	1050
980	2226
980	1615
980	2042
2096	2379
3281	3281
3408	3408
3408	601
3408	1135
3408	1670
3408	1908
3408	377
249	790
249	2935
249	545
249	2567
249	108
249	26
249	3529
249	933
1267	1267
1250	2172
1250	310
1250	3072
1250	3410
1250	1732
1250	427
790	63
790	2721
1035	1035
1035	3095
1035	2987
3445	839
1000	1000
333	1460
1566	2447
3212	813
191	1650
191	813
2018	2018
2018	933
2454	3206
542	542
1006	185
1006	2029
1746	1746
1746	2120
744	744
3164	3164
517	1128
517	577
517	3014
517	2233
517	1224
192	3274
192	2172
192	3410
192	1732
192	544
192	3036
3274	310
3274	3295
3274	888
2981	3206
2981	1192
1677	1677
927	927
1527	1527
1527	649
1527	2931
1527	1407
1527	3279
1527	254
1527	2398
494	494
494	387
3222	3222
2811	2811
2811	23
274	274
305	305
1609	1609
2547	2547
2547	496
2866	2866
767	767
63	63
63	2845
63	1874
63	3228
63	14
1682	1217
2030	2030
870	870
870	2158
870	2516
870	3553
870	2011
870	260
870	2339
870	569
870	1798
870	1528
870	93
3030	3030
3030	1413
3030	3057
3030	1261
1878	1878
1878	2987
1878	1852
1008	350
1008	245
1008	122
1008	1397
990	2154
3416	3416
3416	1548
3416	3327
1294	1282
3245	3245
1858	52
3214	1413
3214	1735
2198	3276
105	105
2935	2469
2935	2118
2935	2833
2935	1528
2935	1241
545	545
545	2306
3506	3506
1092	3058
1092	222
1092	1353
1092	1772
843	843
843	331
843	2858
843	2334
843	1893
843	444
843	2923
2888	1673
887	887
887	3307
887	813
887	2557
3307	3307
3307	813
3307	2557
3307	445
1295	1295
961	961
961	961
1038	1038
389	389
3261	1073
1424	3088
1693	308
1693	2447
1693	212
1693	1877
1693	1486
1693	2039
3209	3259
3209	656
3209	1975
3458	3168
3458	634
1300	3217
1300	2778
1300	3360
1300	2861
1300	3004
1300	2551
898	3099
898	56
898	2694
898	2589
898	7
3461	3461
3461	96
3461	3544
2205	2205
2205	2118
2205	3004
2205	27
2205	1481
2205	3004
2205	3004
2845	3228
1067	1067
1067	1252
1067	3528
1067	2581
2502	3058
2502	222
2502	1353
558	558
558	1225
753	753
753	875
753	243
753	2033
350	122
251	251
251	3457
251	262
2817	2817
2149	1119
97	97
3520	3520
3520	736
343	309
343	986
343	2219
343	526
343	1369
343	985
343	2987
343	3111
343	93
343	819
2064	2064
2930	3528
1749	794
1749	1963
456	456
459	423
2432	308
2432	2516
2432	2011
3470	3470
579	579
2612	2612
1128	3545
1128	2619
1128	1629
3088	3457
3088	2902
1588	1588
1304	1304
1304	1531
937	949
937	455
937	2431
652	26
652	2427
652	959
652	1621
100	3093
100	886
100	1379
100	2327
1440	1440
1440	2360
1440	1165
2256	2671
2281	2281
1945	1945
1945	3550
1945	3150
1945	685
1945	222
803	803
2484	3025
2484	813
3483	3025
3483	1678
1413	1413
1413	1687
1413	1261
2954	108
1996	1996
2410	596
2410	1916
2410	743
1308	1308
277	1463
1553	1252
1553	307
72	359
1680	1680
2191	2872
2213	2213
2213	3004
3156	3156
372	769
2636	3260
340	340
1546	3217
2178	3217
2178	2551
2178	932
3217	3360
3217	26
3217	3135
3217	148
3217	444
2373	2373
2132	2132
2132	2708
213	213
213	3004
309	2987
2600	2600
2600	2696
2740	1673
607	607
352	352
352	813
328	2088
328	781
328	451
328	1861
328	1762
2748	2748
949	2447
949	697
949	2431
835	835
1398	1398
1895	3457
1895	1097
1895	580
2020	2020
3330	3330
3330	347
3330	2987
3330	2882
3330	1201
3330	1328
3330	425
994	994
2226	3396
1015	1015
512	512
228	228
228	986
228	560
228	2987
228	3528
3037	3037
1252	2987
2654	2469
1903	2832
1903	813
2832	859
2832	447
2832	813
2832	3366
356	356
3262	3262
3043	1073
2133	2133
986	2141
986	3457
986	2831
986	3528
986	156
986	426
986	1861
1548	1548
1548	3327
1504	813
1400	1400
234	813
2834	3025
1820	1794
1820	2838
1571	905
905	294
905	3016
1120	2996
1120	1444
1120	85
739	2828
671	2836
1190	1841
336	942
336	1516
336	976
336	174
2219	2219
202	202
2487	1735
2540	2275
164	164
164	748
358	2449
3454	813
1590	308
308	2186
308	1676
308	153
308	236
308	2039
3276	2921
3095	3117
3095	855
2778	2861
300	300
788	1904
1317	3225
1058	289
1058	3168
942	577
942	2854
942	174
906	1305
688	2202
2711	2711
359	359
359	619
359	3284
387	387
2240	2447
1649	1769
647	647
647	813
833	165
179	179
179	3304
1152	1152
2288	2288
2288	3528
3054	3528
601	601
2591	448
2591	292
3511	3511
1847	1189
866	813
3535	3190
3535	3161
3535	1374
3535	2763
3535	468
3535	544
776	2192
776	2861
2756	2118
2756	1333
2118	2118
2118	3004
2118	2901
2274	2274
2274	1407
108	108
108	1410
108	3457
108	3004
108	1893
108	3364
1043	1043
590	590
590	96
36	36
36	813
3360	2192
3360	2861
3360	500
3360	3048
1991	748
1991	813
1506	1199
1659	813
1255	1255
1336	1336
1336	1055
1336	298
2948	3201
2948	45
2948	2889
2948	1564
2948	87
3260	2904
3260	909
54	3504
54	229
54	301
2929	619
2775	1
2400	813
702	3019
2379	2379
2379	2579
2379	1573
577	1516
577	2854
577	1224
577	174
1516	331
1265	1265
2880	2828
331	646
331	3554
331	2923
976	1322
976	3472
976	304
976	174
1322	304
2242	2509
1502	1502
3339	120
2056	2461
297	297
297	779
2202	2202
649	2245
649	2742
649	3279
649	399
1530	3025
1530	813
1329	1329
129	1671
2172	3161
2172	2459
2172	2485
310	427
185	2029
2869	813
2194	2443
2194	2828
221	1727
221	1165
221	3080
221	3093
221	610
221	1379
221	2327
859	2665
524	524
1870	1870
3358	3358
1744	813
409	409
2254	2254
2755	2755
1391	1703
1391	2207
1391	1980
1391	3472
2267	2267
623	623
623	1578
40	1387
3014	1841
3014	2233
3014	2334
3014	1224
382	382
382	2726
411	1793
219	219
219	1045
2192	2861
2858	444
3033	813
3192	3192
3192	114
3192	2507
3192	2174
3192	800
2141	2141
2141	3325
418	1303
418	2575
418	3488
418	1612
418	2055
418	2595
418	2363
2739	2739
869	141
1930	3311
2455	3236
2455	467
2741	2741
26	26
2708	2708
2708	1378
2708	289
2708	2703
2708	856
2708	1452
2708	3168
2708	83
2708	3234
1796	1796
65	65
2728	1319
141	141
2422	2422
2422	2537
339	339
339	1127
189	189
791	791
1944	118
1819	1819
282	282
821	1940
154	154
2200	2200
2122	2122
755	755
3190	2067
3295	888
1066	1066
3352	1249
3232	3232
2045	142
2045	430
2045	3509
2045	1231
2045	2125
2045	3005
2045	3017
2045	1747
142	430
142	89
142	3509
142	37
142	1231
142	2125
142	3005
142	3292
1841	3071
1841	2619
1841	868
1841	1751
1841	7
1384	2891
2995	597
2962	2962
2962	1593
2962	529
2962	3309
1478	3491
562	222
587	813
897	897
897	57
1425	1425
1425	496
547	3381
547	529
547	813
547	692
547	2552
547	1658
547	3536
586	1538
586	1367
2967	813
1020	57
86	86
1182	1182
1182	608
1210	3484
1290	922
1290	748
1290	1738
1290	2268
1203	662
187	2860
187	56
1517	3079
1517	1875
1517	477
2101	608
1676	2516
1676	1800
1676	2222
1050	1050
3381	529
3381	692
3381	330
3381	3536
2468	813
1703	2229
1703	885
1703	174
329	329
2700	1896
2700	3257
2597	3228
631	1896
631	318
631	2201
631	3257
1360	1360
3178	3124
840	2365
2931	2931
2931	2747
2931	1700
2931	2933
938	938
3286	2024
1943	3025
1943	813
1943	653
2642	3099
2642	296
2642	1980
2642	133
2642	41
1196	1196
1196	2036
1823	2345
3099	3071
3099	2345
3099	296
3099	2694
3099	133
3099	41
3099	2589
1401	813
1401	443
1401	751
760	657
760	1028
760	2201
760	3303
3071	2345
3071	1751
2825	478
2825	2074
2825	2923
2825	3438
2860	478
2860	56
2860	2195
2345	296
2345	1982
2345	1980
296	1896
296	1980
296	133
296	41
1853	3413
1973	1454
1987	1871
1987	813
2916	2916
1448	1448
747	747
1982	3545
1982	868
1982	2694
2233	646
2233	3554
2233	1224
1135	1670
1135	1908
2207	2229
2207	318
2207	3472
2207	885
3545	868
3545	1629
183	2747
183	2317
183	1110
183	571
183	2531
183	469
183	3233
245	122
2619	1629
478	2923
868	2694
2074	3303
657	1028
657	557
657	2201
1028	3303
1751	56
1751	2694
1751	7
1640	2794
2072	1737
2072	1233
2072	3025
2072	813
1896	3257
2229	3257
2229	2276
56	557
56	2195
56	1789
56	7
2854	174
318	2201
318	304
318	3257
79	79
950	950
950	806
950	1550
2334	2334
2334	2516
2334	2696
2334	2011
2334	2182
2334	3011
584	813
227	227
227	653
229	416
1886	1199
1886	3450
1886	1864
135	135
1875	477
636	636
636	59
636	3138
636	662
2447	697
2447	813
2447	1888
2447	2182
2447	425
1472	1472
811	811
811	3025
811	697
811	653
811	2429
811	1251
122	122
1871	813
1630	813
1488	96
1488	3348
557	1789
557	2201
806	2195
806	7
2195	7
1022	3025
1022	813
1022	324
1022	764
1614	1840
1614	2495
486	1980
1593	1593
2891	1076
2891	3011
2891	1083
529	529
529	3309
529	692
529	1658
529	3536
2009	2009
2009	3297
1245	1245
1245	2231
1245	1205
1245	1345
1245	1381
1245	708
1245	78
1245	1537
1245	503
1245	2590
1245	1535
1245	3215
1245	3297
1245	223
1245	511
1245	1309
1245	233
1245	1405
1245	687
1245	2864
1245	1591
1245	673
1245	1814
1245	981
1245	2927
1245	1140
1245	2465
1245	1876
1245	3018
1245	1802
2231	2231
2231	1399
2231	1205
2231	1345
2231	1381
2231	708
2231	78
2231	503
2231	3369
2231	3094
2231	2590
2231	1535
2231	3215
2231	223
2231	511
2231	1285
2231	233
2231	2841
2231	3489
2231	1405
2231	669
2231	2319
2231	3078
2231	687
2231	2864
2231	169
2231	1591
2231	673
2231	1814
2231	738
2231	981
2231	2927
2231	1140
2231	306
2231	2465
2231	2336
2231	1767
2231	1876
2231	1802
3160	3160
3160	3297
2747	2747
2747	3310
2747	2531
2747	469
2747	3255
2747	2383
1416	1416
1416	627
2312	2312
1147	1147
184	813
596	1916
390	390
390	1003
390	337
1698	1698
1727	2360
1727	3433
1727	1165
1727	3093
2516	2516
2516	3553
2516	1850
2516	1510
2516	236
2516	2102
2516	2039
2516	260
2516	2182
2516	1060
2516	548
2516	337
2516	3219
2516	3106
1663	1663
2183	2183
2183	2836
3247	1673
2370	2163
1130	1130
2390	2844
1489	1489
2245	2742
2245	1899
2245	2388
1731	1731
497	2431
1148	2679
1148	2039
1148	2157
2849	2849
2849	2412
153	153
153	2061
153	2011
153	850
1961	3484
603	603
1748	1444
1748	1463
2090	1561
2322	2322
3553	3553
552	699
965	25
3197	1909
2744	2897
2744	2897
1867	2268
2061	2061
2061	3477
1494	1494
1494	1320
2277	2277
1125	1125
1325	3457
1325	510
589	2923
589	304
3310	3310
3310	52
3310	1687
3310	3311
1239	1239
1557	1557
1670	1670
1670	541
1670	2286
1670	1908
1980	3257
2317	2317
2317	2633
2317	266
3361	2111
3361	2538
3361	695
1508	1508
2924	2924
2924	2565
2828	2828
2828	125
2828	1383
2828	973
367	367
2966	2966
2604	2604
2836	2416
2836	194
2998	2998
3203	3203
441	441
1026	1026
1026	1803
1803	1803
2861	1368
2861	3048
1333	2901
2169	2169
1635	1635
1813	1813
2077	2077
2077	2039
2077	2157
2280	2280
2280	3309
1073	1073
1073	2179
1073	43
2679	2679
2679	1555
2679	2461
1018	3428
3299	3299
289	3364
1704	2521
1704	1221
1704	2761
2505	2766
2505	2577
3132	3132
3132	1547
3132	2296
3132	2912
3132	3364
3132	3364
863	841
2500	2500
1316	1316
802	802
2816	2816
30	2053
1184	1184
2838	2987
2838	628
2838	2606
2838	43
2838	819
2838	2606
2360	3433
2360	610
3072	3410
3072	1732
3072	544
3072	3525
299	101
119	119
119	3528
2884	2646
1513	1513
447	813
447	2427
1195	813
1410	1410
1430	2987
2696	2696
2696	3104
2696	1561
3484	3484
3484	3312
3484	1319
831	831
831	3025
831	813
1909	563
3332	3153
3205	3205
3205	2646
3205	1422
3457	3457
3457	865
3457	1305
3457	2675
3457	1724
3457	3226
3457	658
3457	890
3457	159
3457	1762
1365	2987
3035	857
901	901
2382	2382
2382	1643
383	3139
849	813
1012	1012
1012	1531
3004	3004
3004	25
3004	1877
3004	236
3004	1926
3004	2541
3004	935
3004	290
842	2550
2602	2602
2985	1215
27	27
27	935
27	290
80	80
823	823
3527	3186
1529	1529
1529	1256
1529	2140
246	124
246	2421
2439	813
1350	1350
25	25
25	2111
25	2538
839	839
2332	2332
1655	1655
1655	3539
2803	2803
2803	746
281	281
1904	1904
1161	1161
1161	369
3404	3404
2893	2893
3154	1343
3061	467
1399	1399
1399	1691
1399	1314
1399	2319
1399	2864
1399	169
1399	981
1399	1140
1399	2928
1399	1767
21	21
1205	1205
1205	2569
1205	1345
1205	3369
1205	1691
1205	1314
1205	2319
1205	169
1205	673
1205	981
1205	306
690	813
2341	3073
2341	3022
2341	1768
2341	131
2341	3244
2341	244
3455	3455
3455	2971
509	675
3200	2742
1551	1551
1736	1736
454	454
2569	673
3517	3187
1268	1268
1268	813
1268	57
1619	1619
1071	1071
2684	2684
3001	1797
2908	2908
98	98
98	3463
98	850
3015	3015
3531	936
463	463
2521	499
2521	705
2521	814
2521	2585
2521	2166
2521	2106
217	217
3323	1414
2831	2831
2525	2525
2393	2393
2393	575
1671	1671
2131	2131
1783	1783
576	576
2830	2830
977	977
787	787
787	1963
2378	1415
1191	1191
1893	1893
1893	2742
1893	444
810	810
771	771
2844	2844
2844	194
220	220
220	23
510	3025
510	813
510	1193
510	648
510	3475
2270	2270
114	1463
2905	2905
993	2630
993	1055
993	298
904	1291
904	2150
904	466
904	2459
904	1340
904	468
904	316
904	2814
2414	236
204	1095
204	3084
1431	1431
2328	780
1007	1007
1007	439
1007	3128
62	62
3558	3558
155	155
2767	813
124	2421
1345	2319
1345	687
1345	673
1345	1876
241	1143
1787	1787
323	900
323	325
323	253
323	2420
323	1977
323	768
287	287
3025	3025
3025	2483
3025	2588
3025	1121
3025	813
3025	793
3025	440
3025	962
3025	2655
3025	882
3025	2175
3025	1539
3025	170
3025	3443
3025	435
3025	2701
3025	1990
3025	1678
3025	2424
3025	3465
3025	2409
3025	828
3025	2512
3025	3337
3025	446
3025	3243
3025	1639
3025	1962
3025	2774
3025	989
3025	1762
3025	2608
3025	3475
2260	2260
1381	503
1381	1535
1381	233
